source_register,source_id,source_title,source_original_severity,source_date,source_baseline_sha,original_classification,original_evidence,original_acceptance_criteria,original_recommended_fix,original_launch_gate,source_artifact_hash,canonical_id,current_severity,current_status,current_exposure,production_reachable,launch_gate,remediation_wave,last_verified_sha,last_verified_at
Hone_Independent_Audit_2026-07-27.md,F-SCHED-002,Public booking ignores the practitioner-capacity emergency booking kill switch,P1,2026-07-27,96b28d62a5f3b9acd67d00b24c80caebd6a66e5d (audit baseline; see audit §1.2),P1,Internal booking V2 locks the studio/capacity state and checks the booking-enabled control. Public booking inserts directly through the admin client after a slot recheck and never calls the authoritative command or the kill-switch check.,DB/browser test toggles the kill switch between slot display and submit; submission must fail with a safe unavailable message and create no client/appointment side effects.,Route all public appointment creation through a public-safe authoritative DB command that checks global/studio/practitioner gates under the capacity lock immediately before insert.,Ship before relying on the kill switch operationally or enabling multi-practitioner public booking.,712a9f7acd3e3c0f929206023630b08777af893667177e95ac1c0689d4f82beb,HN-009,P2,OPEN,NOT_REACHABLE,BEFORE_THREE_STUDIOS,W3,c64366c9ba4130283932bbe21e32bf2ed62c4975,2026-07-30
Hone_Independent_Audit_2026-07-27.md,F-SCHED-003,Public booking is outside the capacity lock and can race schedule edits or authoritative internal commands,P1,2026-07-27,96b28d62a5f3b9acd67d00b24c80caebd6a66e5d (audit baseline; see audit §1.2),P1,"Public booking performs a slot recheck in application code and later inserts directly. It does not acquire the same studio/practitioner capacity lock used by internal booking and schedule writers, so the check and insert are not serialized with an availability change.","Two-connection tests for public booking versus override, blockout, service archive, practitioner deactivation, internal booking and kill-switch toggle.",Move public booking into the same DB transaction/lock protocol as internal creation; derive service duration and practitioner eligibility under lock; atomically create client/consent/appointment/audit or return no side effects.,Requires a compatibility wrapper for the anonymous/token surface; do not expose a broadly executable unsafe RPC.,712a9f7acd3e3c0f929206023630b08777af893667177e95ac1c0689d4f82beb,HN-010,P2,OPEN,REACHABLE,BEFORE_TEN_STUDIOS,W4,c64366c9ba4130283932bbe21e32bf2ed62c4975,2026-07-30
Hone_Independent_Audit_2026-07-27.md,F-SCHED-004,DST conversion silently shifts nonexistent local times and cannot represent the second repeated hour,P1,2026-07-27,96b28d62a5f3b9acd67d00b24c80caebd6a66e5d (audit baseline; see audit §1.2),P1,"The helper explicitly documents that a Toronto spring-forward local time such as 02:30 maps one hour before the requested wall time, and a fall-back repeated 01:xx resolves to the first occurrence. Booking/move actions do not round-trip validate the selected wall time or expose an occurrence choice.","Unit and browser tests for Toronto/New York spring-forward and fall-back, midnight boundaries, long services and Google/notification rendering.","Use a timezone library/API that detects nonexistent and ambiguous wall times. Reject gaps with a clear UI message. For overlaps, require/derive an explicit offset/occurrence and round-trip validate before writing.",Data audit for appointments created in transition windows; do not automatically shift historical rows without practitioner review.,712a9f7acd3e3c0f929206023630b08777af893667177e95ac1c0689d4f82beb,HN-011,P3,OPEN,REACHABLE,BEFORE_TEN_STUDIOS,W4,c64366c9ba4130283932bbe21e32bf2ed62c4975,2026-07-30
Hone_Independent_Audit_2026-07-27.md,F-SEC-001,A same-studio member can re-parent a draft clinical session to the wrong client through direct DML,P1,2026-07-27,96b28d62a5f3b9acd67d00b24c80caebd6a66e5d (audit baseline; see audit §1.2),P1,"Session and block policies are membership-scoped. The identity-freeze trigger protects selected session identity fields only after finalization. While draft, an authenticated studio member can update `client_id` directly if the row remains in the same studio.",DB tests reject direct client/studio/practitioner re-parenting in draft and finalized states; test approved command only under owner/authorized role with audit event.,Freeze session identity from creation except through a dedicated audited reassignment command with strict no-child or explicit migration semantics. Revoke direct UPDATE on identity columns from authenticated users.,Audit existing sessions for identity changes where history permits. Avoid a blanket rewrite of affected records.,712a9f7acd3e3c0f929206023630b08777af893667177e95ac1c0689d4f82beb,HN-006,P2,PARTIALLY_FIXED,NOT_REACHABLE,BEFORE_TEN_STUDIOS,W4,c64366c9ba4130283932bbe21e32bf2ed62c4975,2026-07-30
Hone_Independent_Audit_2026-07-27.md,F-SEC-002,"Broad authenticated appointment DML bypasses owner/member command authorization, invariants and audit",P1,2026-07-27,96b28d62a5f3b9acd67d00b24c80caebd6a66e5d (audit baseline; see audit §1.2),P1,"The appointment table is exposed under broad studio-membership DML while newer create/move commands implement role checks, capacity locks, authoritative duration and availability validation. A caller can bypass the newer command by calling PostgREST directly.","Direct DML negative tests for every restricted field/status transition; command tests assert locks, authority, audit and one-row effects.","Revoke authenticated INSERT/UPDATE/DELETE on appointments; expose narrow SECURITY DEFINER commands for create, move, cancel, complete, no-show and approved administrative repair. Use column privileges as an intermediate containment step.",Stage behind feature flags only if legacy clients require migration; instrument denied direct writes and provide an operator repair command.,712a9f7acd3e3c0f929206023630b08777af893667177e95ac1c0689d4f82beb,HN-007,P1,OPEN,REACHABLE,BEFORE_STUDIO_2,W2,c64366c9ba4130283932bbe21e32bf2ed62c4975,2026-07-30
Hone_Independent_Audit_2026-07-27.md,F-BILL-001,SaaS subscription billing and entitlements are absent,P2,2026-07-27,96b28d62a5f3b9acd67d00b24c80caebd6a66e5d (audit baseline; see audit §1.2),P2,"Stripe Connect client payments are distinct from billing studios for Hone. There is no demonstrated plan subscription, dunning, entitlement, trial, cancellation, invoice/tax or access-suspension control plane.","Fake-provider subscription lifecycle tests including duplicate/out-of-order webhooks, dunning, plan changes and cancellation.","After the safety pilot, build separate platform-billing customer/subscription/entitlement models with webhook idempotency, grace periods, manual override audit and no coupling to clinical data deletion.",Defer until studio #2 safety; required before scaling paid acquisition.,712a9f7acd3e3c0f929206023630b08777af893667177e95ac1c0689d4f82beb,HN-018,P3,NOT_A_LAUNCH_REQUIREMENT,NOT_REACHABLE,BEFORE_PUBLIC_SELF_SERVICE,NONE,c64366c9ba4130283932bbe21e32bf2ed62c4975,2026-07-30
Hone_Independent_Audit_2026-07-27.md,F-CAL-001,Calendar-feed bearer URLs lack rotation/revocation UI and last-used telemetry,P2,2026-07-27,96b28d62a5f3b9acd67d00b24c80caebd6a66e5d (audit baseline; see audit §1.2),P2,"The feed uses a high-entropy bearer URL, hash-only storage and generic busy content—good privacy foundations. The route comments defer a user-facing rotate/revoke capability, and no clear last-used telemetry is exposed.","Browser/route tests verify old token revocation, new token activation and no raw token in telemetry/Sentry.","Add owner-controlled rotate/revoke, overlapping cutover window, last-used timestamp/client fingerprint minimization and alerts for unusual use.",Coordinate with F-PRIV-001 before broader feed use.,712a9f7acd3e3c0f929206023630b08777af893667177e95ac1c0689d4f82beb,HN-042,P3,PARTIALLY_FIXED,REACHABLE,BEFORE_TEN_STUDIOS,W4,c64366c9ba4130283932bbe21e32bf2ed62c4975,2026-07-30
Hone_Independent_Audit_2026-07-27.md,F-COMP-001,"Hosting, encryption and compliance-facing UI claims are not fully supported by evidence in the ZIP",P2,2026-07-27,96b28d62a5f3b9acd67d00b24c80caebd6a66e5d (audit baseline; see audit §1.2),P2,"One settings surface says data is hosted in Canada and encrypted at rest, while the privacy page says Supabase infrastructure is in the United States and Canadian residency is being evaluated. The ZIP cannot prove cloud region, backup encryption, processor contracts or current deployment topology.",Release gate checks a versioned claims manifest against environment/contract evidence; manual legal approval recorded.,Reconcile every public/in-app claim to a signed infrastructure and subprocessor register. Use precise wording: operated from Canada is not the same as data residency in Canada. Obtain qualified privacy/legal review.,Correct contradictory text before additional sales; do not claim compliance broadly.,712a9f7acd3e3c0f929206023630b08777af893667177e95ac1c0689d4f82beb,HN-038,P1,OPEN,REACHABLE,WILLOW_NOW,W1,c64366c9ba4130283932bbe21e32bf2ed62c4975,2026-07-30
Hone_Independent_Audit_2026-07-27.md,F-COPY-001,Whole-session-copy provenance can disappear through cascading deletes,P2,2026-07-27,96b28d62a5f3b9acd67d00b24c80caebd6a66e5d (audit baseline; see audit §1.2),P2,"The provenance ledger references source and target with `ON DELETE CASCADE`. Deleting either record can erase evidence that settings were copied, weakening historical attribution even though the copy itself is carefully designed.",DB test deletes/archives source/target and verifies provenance remains interpretable.,Use durable tombstone identifiers or `ON DELETE RESTRICT/SET NULL` with immutable source fingerprint and human-readable provenance retained according to policy.,Coordinate with retention/legal-hold design.,712a9f7acd3e3c0f929206023630b08777af893667177e95ac1c0689d4f82beb,HN-048,P3,OPEN,REACHABLE,BEFORE_TEN_STUDIOS,W4,c64366c9ba4130283932bbe21e32bf2ed62c4975,2026-07-30
Hone_Independent_Audit_2026-07-27.md,F-EXEC-001,Critical local verification lanes were environment-blocked,P2,2026-07-27,96b28d62a5f3b9acd67d00b24c80caebd6a66e5d (audit baseline; see audit §1.2),P2,"Dependencies could not be installed; the local shell is outside one locked dependency’s declared engine range; no local Supabase/browser stack was available. Typecheck, lint, build, unit, DB, browser, payment and Google lanes were not executed.",Exact-head CI artifact with all lane results and fresh-DB migration application.,"Run the exact archive/commit in hermetic Node 20.20+ CI with locked registry cache, local Supabase, Playwright and fake providers. Publish immutable logs and checksums.","This is a mandatory launch gate, not a request to weaken or edit tests.",712a9f7acd3e3c0f929206023630b08777af893667177e95ac1c0689d4f82beb,HN-036,P3,RETIRED,NOT_REACHABLE,POST_GA,NONE,c64366c9ba4130283932bbe21e32bf2ed62c4975,2026-07-30
Hone_Independent_Audit_2026-07-27.md,F-GCAL-001,Google Calendar “not registered” documentation is contradicted by Vercel cron configuration,P2,2026-07-27,96b28d62a5f3b9acd67d00b24c80caebd6a66e5d (audit baseline; see audit §1.2),P2,"`vercel.json` registers `/api/cron/calendar-reconcile` and `/api/cron/calendar-sync` on daily schedules. Some comments/docs describe those routes as not registered. The database claim path still appears to fail closed when `worker_enabled=false`, so registration alone does not prove provider calls.",Config test enumerates registered cron routes and verifies each route’s fail-closed auth/global/studio/no-work behaviour.,"Make deploy configuration the source of truth, update docs, expose a runtime dormancy dashboard and require dual global+studio gates plus zero-work metrics.","No Google enablement until deploy config, flags, secrets and operator checklist reconcile.",712a9f7acd3e3c0f929206023630b08777af893667177e95ac1c0689d4f82beb,HN-039,P3,PARTIALLY_FIXED,REACHABLE,BEFORE_TEN_STUDIOS,W4,c64366c9ba4130283932bbe21e32bf2ed62c4975,2026-07-30
Hone_Independent_Audit_2026-07-27.md,F-GCAL-002,Google refresh-token key rotation has no dual-key window and requires reconnect on key change,P2,2026-07-27,96b28d62a5f3b9acd67d00b24c80caebd6a66e5d (audit baseline; see audit §1.2),P2,"Ciphertext is versioned and AES-GCM fail-closed, which is good. The runtime exposes only the active key; a version mismatch makes the connection reconnect-required rather than decrypting with a previous key and rewrapping.","Rotation test with mixed key versions, concurrent refresh and rollback; no plaintext logging.","Support current+previous key IDs or KMS envelope encryption, rewrap secrets under controlled jobs, monitor completion and retire old keys after verification.",Design before broad Google rollout; current reconnect posture may be acceptable for a tiny controlled pilot if documented.,712a9f7acd3e3c0f929206023630b08777af893667177e95ac1c0689d4f82beb,HN-040,P3,OPEN,NOT_REACHABLE,BEFORE_TEN_STUDIOS,W4,c64366c9ba4130283932bbe21e32bf2ed62c4975,2026-07-30
Hone_Independent_Audit_2026-07-27.md,F-GCAL-003,Inbound busy-time import and true two-way Google Calendar synchronization are not built,P2,2026-07-27,96b28d62a5f3b9acd67d00b24c80caebd6a66e5d (audit baseline; see audit §1.2),P2,The archive supports connection and outbound-sync foundations. It does not establish inbound busy-time ingestion or conflict-aware two-way synchronization. Marketing/roadmap language must preserve that distinction.,"Future provider-contract tests for recurrence, timezone, deletion, rate limits and conflict reconciliation.","Keep scope labeled outbound-only. Validate whether inbound busy import is truly required; if built, define source of truth, privacy, recurrence, deletion and conflict policy first.",Defer until outbound reliability and real demand are proven.,712a9f7acd3e3c0f929206023630b08777af893667177e95ac1c0689d4f82beb,HN-041,P3,NOT_A_LAUNCH_REQUIREMENT,NOT_REACHABLE,NOT_REQUIRED_BY_CURRENT_PRODUCT_DECISION,NONE,c64366c9ba4130283932bbe21e32bf2ed62c4975,2026-07-30
Hone_Independent_Audit_2026-07-27.md,F-OFF-001,"No complete offboarding, studio deletion and provider-disconnection workflow exists",P2,2026-07-27,96b28d62a5f3b9acd67d00b24c80caebd6a66e5d (audit baseline; see audit §1.2),P2,"The archive lacks one controlled workflow that freezes writes, creates/verifies a complete export, handles retention/legal hold, revokes tokens, disconnects Google/Stripe, resolves storage, schedules deletion and records approvals.",End-to-end sandbox offboarding test including retry/rollback and post-delete access denial.,"Design a state machine with owner/admin approvals, export checksum, retention clock, provider revocation, legal hold, deletion jobs and final certificate.",Required before contractual self-serve cancellation or 10 studios.,712a9f7acd3e3c0f929206023630b08777af893667177e95ac1c0689d4f82beb,HN-024,P2,OPEN,NOT_REACHABLE,BEFORE_TEN_STUDIOS,W4,c64366c9ba4130283932bbe21e32bf2ed62c4975,2026-07-30
Hone_Independent_Audit_2026-07-27.md,F-ONB-001,Studio provisioning creates only the studio and owner invitation; onboarding remains operator-assisted,P2,2026-07-27,96b28d62a5f3b9acd67d00b24c80caebd6a66e5d (audit baseline; see audit §1.2),P2,"The action performs two core service-role writes and compensates if the invitation fails. It does not provision a complete service catalogue, availability, intake/consent defaults, policies, provider state, payment fee controls, practitioners or launch verification.","Provision from empty state twice, interrupt each step and verify resume/rollback; produce launch manifest.","Create a versioned provisioning template and idempotent launch workflow with defaults, explicit choices, validation, recovery and evidence. Avoid hidden production SQL.","Founder-led assistance is acceptable to 10 studios, but the process must be repeatable and auditable.",712a9f7acd3e3c0f929206023630b08777af893667177e95ac1c0689d4f82beb,HN-043,P3,OPEN,REACHABLE,BEFORE_THREE_STUDIOS,W3,c64366c9ba4130283932bbe21e32bf2ed62c4975,2026-07-30
Hone_Independent_Audit_2026-07-27.md,F-ONB-002,"Onboarding declares readiness after only service, availability and public-booking checks",P2,2026-07-27,96b28d62a5f3b9acd67d00b24c80caebd6a66e5d (audit baseline; see audit §1.2),P2,"Only three steps are required for `requiredComplete`; payments are optional and many safety/operational prerequisites are absent: privacy terms, consent/intake review, practitioner roles, export test, reminders, incident contact, provider flags, training and launch verification.",Onboarding tests ensure no studio reaches launched state with any mandatory gate missing; operator override requires reason/audit/expiry.,"Separate “booking configured” from “production launch approved.” Add a versioned launch gate with mandatory safety, data, provider, training and support evidence.",Use manual approval for 0–10 studios; automate only after the checklist is proven.,712a9f7acd3e3c0f929206023630b08777af893667177e95ac1c0689d4f82beb,HN-044,P3,OPEN,NOT_REACHABLE,BEFORE_TEN_STUDIOS,W4,c64366c9ba4130283932bbe21e32bf2ed62c4975,2026-07-30
Hone_Independent_Audit_2026-07-27.md,F-OPS-001,Public rate limiting intentionally fails open during limiter/provider failure,P2,2026-07-27,96b28d62a5f3b9acd67d00b24c80caebd6a66e5d (audit baseline; see audit §1.2),P2,"The contract explicitly allows public slot, booking and token-route requests when the limiter backend errors. This prioritizes availability but removes abuse containment precisely during provider/configuration failure.",Fault-injection load tests with limiter unavailable; ensure mutation throughput remains bounded and legitimate read traffic has a controlled degraded path.,"Use endpoint-specific posture: local bounded fallback, stricter fail-closed/degraded mode for mutation/token verification, circuit breakers and per-studio/IP/device signals. Return privacy-safe errors.",Coordinate with public booking atomicity and abuse monitoring.,712a9f7acd3e3c0f929206023630b08777af893667177e95ac1c0689d4f82beb,HN-027,P3,OPEN,REACHABLE,BEFORE_PUBLIC_SELF_SERVICE,W5,c64366c9ba4130283932bbe21e32bf2ed62c4975,2026-07-30
Hone_Independent_Audit_2026-07-27.md,F-OPS-002,Twilio STOP handling scans every phone-bearing client across studios in one service-role process,P2,2026-07-27,96b28d62a5f3b9acd67d00b24c80caebd6a66e5d (audit baseline; see audit §1.2),P2,"Twilio signature verification is strong. After verification, the route uses service role to fetch phone-bearing clients broadly, normalizes/filter matches in application memory, then applies a deliberate global phone-wide opt-out across studios.","DB tests for multiple studios/shared numbers, indexed query plan and no PII returned to route beyond affected IDs/counts.","Store normalized phone hashes/indexes and execute a narrow audited DB command. Preserve legally required global opt-out semantics only after privacy/legal confirmation, with minimal returned data and explicit provenance.",Migrate normalized hashes before volume grows; document consent semantics.,712a9f7acd3e3c0f929206023630b08777af893667177e95ac1c0689d4f82beb,HN-028,P3,OPEN,REACHABLE,BEFORE_50_STUDIOS,W6,c64366c9ba4130283932bbe21e32bf2ed62c4975,2026-07-30
Hone_Independent_Audit_2026-07-27.md,F-OPS-003,Appointment reminders depend on an external scheduler with no Vercel cron registration in the archive,P2,2026-07-27,96b28d62a5f3b9acd67d00b24c80caebd6a66e5d (audit baseline; see audit §1.2),P2,"The reminder route exists but `vercel.json` registers recurring breaks and Google jobs, not appointment reminders. Documentation may rely on an external scheduler, but the ZIP cannot prove it exists, is authenticated, runs at the required cadence or has heartbeat monitoring.",Staging job test plus production no-op heartbeat verification; simulate missed schedule and recovery without duplicates.,"Make scheduler ownership explicit, register it in deploy-as-code or an independently attested provider, add heartbeat/lag metrics and alert on missed windows.",Mandatory launch evidence for each studio using reminders.,712a9f7acd3e3c0f929206023630b08777af893667177e95ac1c0689d4f82beb,HN-029,P3,OPEN,REACHABLE,BEFORE_STUDIO_2,W2,c64366c9ba4130283932bbe21e32bf2ed62c4975,2026-07-30
